Level,latBlock,lngBlock,month,day,hour,quarter,count
1,19,42,4,26,11,3,22
1,19,42,4,26,12,0,91
1,19,42,4,26,12,1,42
1,19,42,4,26,12,2,17
1,19,42,4,26,12,3,62
1,19,42,4,26,13,0,129
1,19,42,4,26,13,1,98
1,19,42,4,26,13,2,91
1,19,42,4,26,13,3,42
1,19,42,4,27,11,0,33
1,19,42,4,27,11,1,37
1,19,42,4,27,11,2,38
1,19,42,4,27,11,3,10
1,19,42,4,27,12,0,48
1,19,42,4,27,12,1,37
1,19,42,4,27,12,2,51
1,19,42,4,27,12,3,33
1,19,42,4,27,13,0,51
1,19,42,4,27,13,1,53
1,19,42,4,27,13,2,92
1,19,42,4,27,13,3,50
1,19,43,4,25,11,0,11
1,19,43,4,25,11,1,34
1,19,43,4,25,11,2,25
1,19,43,4,25,11,3,13
1,19,43,4,25,12,0,13
1,19,43,4,25,12,1,31
1,19,43,4,25,12,2,30
1,19,43,4,25,12,3,54
1,19,43,4,25,13,0,13
1,19,43,4,25,13,1,25
1,19,43,4,25,13,2,14
1,19,43,4,25,13,3,39
1,19,43,4,26,11,0,83
1,19,43,4,26,11,1,105
1,19,43,4,26,11,2,23
1,19,43,4,26,11,3,21
1,19,43,4,26,12,0,95
1,19,43,4,26,12,1,48
1,19,43,4,26,12,2,67
1,19,43,4,26,12,3,82
1,19,43,4,26,13,0,93
1,19,43,4,26,13,1,70
1,19,43,4,26,13,2,68
1,19,43,4,26,13,3,61
1,19,43,4,27,11,0,12
1,19,43,4,27,11,1,17
1,19,43,4,27,11,2,51
1,19,43,4,27,11,3,42
1,19,43,4,27,12,0,19
1,19,43,4,27,12,1,41
1,19,43,4,27,12,2,50
1,19,43,4,27,12,3,25
1,19,43,4,27,13,0,37
1,19,43,4,27,13,1,56
1,19,43,4,27,13,2,49
1,19,43,4,27,13,3,41
1,19,44,4,25,11,0,5
1,19,44,4,25,11,1,26
1,19,44,4,25,11,2,28
1,19,44,4,25,11,3,39
1,19,44,4,25,12,0,39
1,19,44,4,25,12,1,47
1,19,44,4,25,12,2,66
1,19,44,4,25,12,3,56
1,19,44,4,25,13,0,49
1,19,44,4,25,13,1,65
1,19,44,4,25,13,2,65
1,19,44,4,25,13,3,44
1,19,44,4,26,11,0,165
1,19,44,4,26,11,1,35
1,19,44,4,26,11,2,40
1,19,44,4,26,11,3,118
1,19,44,4,26,12,0,78
1,19,44,4,26,12,1,123
1,19,44,4,26,12,2,52
1,19,44,4,26,12,3,52
1,19,44,4,26,13,0,95
1,19,44,4,26,13,1,113
1,19,44,4,26,13,2,92
1,19,44,4,26,13,3,141
1,19,44,4,27,11,0,14
1,19,44,4,27,11,1,44
1,19,44,4,27,11,2,36
1,19,44,4,27,11,3,26
1,19,44,4,27,12,0,57
1,19,44,4,27,12,1,39
1,19,44,4,27,12,2,40
1,19,44,4,27,12,3,152
1,19,44,4,27,13,0,42
1,19,44,4,27,13,1,56
1,19,44,4,27,13,2,130
1,19,44,4,27,13,3,53
1,19,45,4,25,11,0,16
1,19,45,4,25,11,1,65
1,19,45,4,25,11,2,5
1,19,45,4,25,11,3,91
1,19,45,4,25,12,0,26
1,19,45,4,25,12,1,157
1,19,45,4,25,12,2,249
1,19,45,4,25,12,3,195
1,19,45,4,25,13,0,158
1,19,45,4,25,13,1,57
1,19,45,4,25,13,2,130
1,19,45,4,25,13,3,181
1,19,45,4,26,11,0,17
1,19,45,4,26,11,1,106
1,19,45,4,26,11,2,55
1,19,45,4,26,11,3,133
1,19,45,4,26,12,0,38
1,19,45,4,26,12,1,30
1,19,45,4,26,12,2,105
1,19,45,4,26,12,3,65
1,19,45,4,26,13,0,105
1,19,45,4,26,13,1,84
1,19,45,4,26,13,2,156
1,19,45,4,26,13,3,61
1,19,45,4,27,11,0,54
1,19,45,4,27,11,1,117
1,19,45,4,27,11,2,70
1,19,45,4,27,11,3,37
1,19,45,4,27,12,0,70
1,19,45,4,27,12,1,147
1,19,45,4,27,12,2,206
1,19,45,4,27,12,3,494
1,19,45,4,27,13,0,98
1,19,45,4,27,13,1,179
1,19,45,4,27,13,2,111
1,19,45,4,27,13,3,63
1,19,46,4,25,11,0,12
1,19,46,4,25,11,1,9
1,19,46,4,25,11,2,16
1,19,46,4,25,11,3,29
1,19,46,4,25,12,0,12
1,19,46,4,25,12,1,78
1,19,46,4,25,12,2,33
1,19,46,4,25,12,3,17
1,19,46,4,25,13,0,19
1,19,46,4,25,13,1,75
1,19,46,4,25,13,2,20
1,19,46,4,25,13,3,25
1,19,46,4,26,11,0,4
1,19,46,4,26,11,1,14
1,19,46,4,26,11,2,20
1,19,46,4,26,11,3,42
1,19,46,4,26,12,0,8
1,19,46,4,26,12,1,30
1,19,46,4,26,12,2,29
1,19,46,4,26,12,3,10
1,19,46,4,26,13,0,58
1,19,46,4,26,13,1,9
1,19,46,4,26,13,2,44
1,19,46,4,26,13,3,49
1,19,46,4,27,11,0,45
1,19,46,4,27,11,1,59
1,19,46,4,27,11,2,24
1,19,46,4,27,11,3,27
1,19,46,4,27,12,0,140
1,19,46,4,27,12,1,120
1,19,46,4,27,12,2,89
1,19,46,4,27,12,3,236
1,19,46,4,27,13,0,74
1,19,46,4,27,13,1,107
1,19,46,4,27,13,2,89
1,19,46,4,27,13,3,36
1,19,47,4,25,11,0,2
1,19,47,4,25,11,1,2
1,19,47,4,25,12,0,4
1,19,47,4,25,12,2,1
1,19,47,4,25,12,3,3
1,19,47,4,25,13,0,3
1,19,47,4,25,13,1,4
1,19,47,4,25,13,2,1
1,19,47,4,25,13,3,19
1,19,47,4,26,11,3,6
1,19,47,4,26,12,2,18
1,19,47,4,26,13,0,2
1,19,47,4,26,13,2,29
1,19,47,4,27,11,0,17
1,19,47,4,27,11,1,17
1,19,47,4,27,11,2,2
1,19,47,4,27,11,3,9
1,19,47,4,27,12,0,8
1,19,47,4,27,12,1,2
1,19,47,4,27,12,2,10
1,19,47,4,27,12,3,22
1,19,47,4,27,13,0,6
1,19,47,4,27,13,1,14
1,19,47,4,27,13,2,9
1,19,47,4,27,13,3,15
1,19,48,4,27,11,1,1
1,19,48,4,27,12,0,1
1,19,48,4,27,13,2,2
1,20,1,4,25,11,0,1
1,20,1,4,25,11,2,21
1,20,1,4,26,11,2,17
1,20,1,4,26,11,3,3
1,20,1,4,26,12,1,15
1,20,1,4,26,13,2,8
1,20,1,4,26,13,3,50
1,20,1,4,27,11,0,2
1,20,1,4,27,11,1,21
1,20,1,4,27,11,3,11
1,20,1,4,27,12,0,15
1,20,1,4,27,12,1,31
1,20,1,4,27,12,2,46
1,20,1,4,27,13,0,13
1,20,1,4,27,13,1,32
1,20,1,4,27,13,2,48
1,20,1,4,27,13,3,8
1,20,2,4,25,11,0,14
1,20,2,4,25,11,1,15
1,20,2,4,25,12,0,24
1,20,2,4,25,12,2,15
1,20,2,4,25,12,3,22
1,20,2,4,25,13,0,2
1,20,2,4,26,11,2,31
1,20,2,4,26,12,0,8
1,20,2,4,26,12,1,11
1,20,2,4,26,13,0,18
1,20,2,4,26,13,1,34
1,20,2,4,26,13,2,3
1,20,2,4,26,13,3,13
1,20,2,4,27,11,0,3
1,20,2,4,27,11,1,13
1,20,2,4,27,11,3,15
1,20,2,4,27,12,0,23
1,20,2,4,27,12,1,81
1,20,2,4,27,12,2,12
1,20,2,4,27,12,3,9
1,20,2,4,27,13,0,3
1,20,2,4,27,13,1,23
1,20,2,4,27,13,2,37
1,20,2,4,27,13,3,30
1,20,3,4,25,11,2,2
1,20,3,4,25,12,2,5
1,20,3,4,25,12,3,28
1,20,3,4,25,13,0,10
1,20,3,4,25,13,1,4
1,20,3,4,26,11,1,7
1,20,3,4,26,11,2,8
1,20,3,4,26,11,3,7
1,20,3,4,26,12,0,1
1,20,3,4,26,13,2,15
1,20,3,4,26,13,3,8
1,20,3,4,27,11,0,14
1,20,3,4,27,11,1,77
1,20,3,4,27,11,2,18
1,20,3,4,27,11,3,14
1,20,3,4,27,12,0,3
1,20,3,4,27,12,1,68
1,20,3,4,27,12,2,18
1,20,3,4,27,12,3,7
1,20,3,4,27,13,1,5
1,20,3,4,27,13,2,2
1,20,3,4,27,13,3,57
1,20,4,4,25,11,2,5
1,20,4,4,25,11,3,1
1,20,4,4,25,12,0,9
1,20,4,4,25,12,3,7
1,20,4,4,25,13,0,3
1,20,4,4,25,13,3,10
1,20,4,4,26,11,1,13
1,20,4,4,26,11,2,39
1,20,4,4,26,12,0,1
1,20,4,4,26,12,1,2
1,20,4,4,26,13,1,1
1,20,4,4,26,13,3,19
1,20,4,4,27,11,0,16
1,20,4,4,27,11,1,23
1,20,4,4,27,11,3,2
1,20,4,4,27,12,1,3
1,20,4,4,27,12,2,8
1,20,4,4,27,13,0,1
1,20,4,4,27,13,1,5
1,20,4,4,27,13,2,8
1,20,4,4,27,13,3,8
1,20,5,4,25,11,1,1
1,20,5,4,25,12,1,13
1,20,5,4,25,12,2,16
1,20,5,4,25,13,0,1
1,20,5,4,25,13,3,2
1,20,5,4,26,11,0,11
1,20,5,4,26,11,2,3
1,20,5,4,26,11,3,14
1,20,5,4,26,12,0,13
1,20,5,4,26,12,2,1
1,20,5,4,26,12,3,1
1,20,5,4,26,13,0,1
1,20,5,4,26,13,1,1
1,20,5,4,26,13,2,3
1,20,5,4,27,12,1,5
1,20,5,4,27,12,2,2
1,20,5,4,27,13,0,2
1,20,5,4,27,13,1,1
1,20,5,4,27,13,2,7
1,20,5,4,27,13,3,4
1,20,6,4,25,11,2,1
1,20,6,4,25,11,3,2
1,20,6,4,26,11,0,1
1,20,6,4,26,11,2,1
1,20,6,4,26,13,1,1
1,20,6,4,26,13,3,3
1,20,6,4,27,11,0,1
1,20,6,4,27,12,1,2
1,20,6,4,27,13,1,2
1,20,6,4,27,13,3,1
1,20,7,4,25,13,0,1
1,20,7,4,25,13,1,1
1,20,7,4,26,13,1,10
1,20,7,4,27,11,3,1
1,20,7,4,27,12,0,1
1,20,7,4,27,12,1,1
1,20,7,4,27,12,2,5
1,20,7,4,27,13,1,1
1,20,7,4,27,13,2,1
1,20,8,4,25,12,0,1
1,20,8,4,25,12,1,15
1,20,8,4,25,12,3,1
1,20,8,4,25,13,0,7
1,20,8,4,25,13,1,2
1,20,8,4,26,12,1,1
1,20,8,4,27,11,1,6
1,20,8,4,27,11,3,2
1,20,8,4,27,12,2,1
1,20,8,4,27,13,1,1
1,20,8,4,27,13,3,1
1,20,9,4,25,11,3,1
1,20,9,4,25,12,0,1
1,20,9,4,25,12,1,1
1,20,9,4,25,12,3,1
1,20,9,4,25,13,0,23
1,20,9,4,25,13,1,2
1,20,9,4,26,12,1,1
1,20,9,4,26,13,1,1
1,20,9,4,26,13,2,1
1,20,9,4,27,12,1,4
1,20,9,4,27,12,2,1
1,20,10,4,25,12,0,2
1,20,10,4,25,12,1,1
1,20,10,4,25,13,0,1
1,20,10,4,25,13,1,1
1,20,10,4,25,13,3,1
1,20,10,4,26,12,2,3
1,20,10,4,26,13,2,2
1,20,10,4,27,11,0,1
1,20,10,4,27,11,1,1
1,20,10,4,27,12,0,1
1,20,10,4,27,12,1,2
1,20,10,4,27,13,1,1
1,20,11,4,25,12,0,1
1,20,11,4,25,12,1,3
1,20,11,4,26,11,0,1
1,20,11,4,26,12,2,1
1,20,11,4,27,11,0,3
1,20,11,4,27,11,1,9
1,20,11,4,27,11,3,2
1,20,11,4,27,12,0,1
1,20,11,4,27,12,1,1
1,20,11,4,27,12,2,1
1,20,11,4,27,12,3,1
1,20,12,4,25,11,1,6
1,20,12,4,25,11,2,1
1,20,12,4,25,12,3,1
1,20,12,4,25,13,0,5
1,20,12,4,25,13,2,1
1,20,12,4,26,11,2,9
1,20,12,4,26,12,3,1
1,20,12,4,26,13,3,7
1,20,12,4,27,11,2,1
1,20,12,4,27,11,3,1
1,20,12,4,27,12,2,8
1,20,12,4,27,13,0,4
1,20,12,4,27,13,2,1
1,20,12,4,27,13,3,2
1,20,13,4,25,11,3,1
1,20,13,4,25,12,0,3
1,20,13,4,25,12,1,1
1,20,13,4,25,13,0,1
1,20,13,4,25,13,1,2
1,20,13,4,25,13,2,1
1,20,13,4,25,13,3,1
1,20,13,4,26,11,0,2
1,20,13,4,26,11,1,10
1,20,13,4,26,12,2,2
1,20,13,4,26,13,1,2
1,20,13,4,27,11,0,1
1,20,13,4,27,11,1,2
1,20,13,4,27,11,2,1
1,20,13,4,27,11,3,3
1,20,13,4,27,12,0,9
1,20,13,4,27,12,1,1
1,20,13,4,27,12,2,1
1,20,13,4,27,13,1,1
1,20,13,4,27,13,2,19
1,20,13,4,27,13,3,12
1,20,14,4,25,11,0,6
1,20,14,4,25,11,2,1
1,20,14,4,25,12,0,3
1,20,14,4,25,12,3,1
1,20,14,4,25,13,0,1
1,20,14,4,25,13,3,3
1,20,14,4,26,12,1,6
1,20,14,4,26,12,2,3
1,20,14,4,26,13,1,16
1,20,14,4,26,13,2,8
1,20,14,4,27,11,0,1
1,20,14,4,27,11,1,10
1,20,14,4,27,11,2,4
1,20,14,4,27,11,3,3
1,20,14,4,27,12,0,6
1,20,14,4,27,12,1,15
1,20,14,4,27,12,2,3
1,20,14,4,27,13,0,3
1,20,14,4,27,13,1,10
1,20,14,4,27,13,2,3
1,20,14,4,27,13,3,1
1,20,15,4,25,11,1,1
1,20,15,4,25,12,3,10
1,20,15,4,25,13,0,2
1,20,15,4,25,13,2,2
1,20,15,4,25,13,3,8
1,20,15,4,26,11,0,17
1,20,15,4,26,11,1,3
1,20,15,4,26,11,2,7
1,20,15,4,26,12,0,4
1,20,15,4,26,12,1,14
1,20,15,4,26,12,2,2
1,20,15,4,26,13,0,17
1,20,15,4,26,13,1,41
1,20,15,4,26,13,2,8
1,20,15,4,26,13,3,15
1,20,15,4,27,11,0,1
1,20,15,4,27,11,1,3
1,20,15,4,27,11,3,4
1,20,15,4,27,12,0,11
1,20,15,4,27,12,1,12
1,20,15,4,27,12,2,2
1,20,15,4,27,12,3,2
1,20,15,4,27,13,0,2
1,20,15,4,27,13,1,8
1,20,15,4,27,13,2,2
1,20,16,4,25,11,0,3
1,20,16,4,25,11,1,2
1,20,16,4,25,11,2,1
1,20,16,4,25,11,3,1
1,20,16,4,25,12,0,1
1,20,16,4,25,13,0,4
1,20,16,4,25,13,2,1
1,20,16,4,25,13,3,3
1,20,16,4,26,11,0,3
1,20,16,4,26,11,2,5
1,20,16,4,26,11,3,1
1,20,16,4,26,12,2,3
1,20,16,4,26,12,3,5
1,20,16,4,26,13,1,2
1,20,16,4,26,13,2,14
1,20,16,4,26,13,3,3
1,20,16,4,27,11,0,3
1,20,16,4,27,11,1,1
1,20,16,4,27,11,3,1
1,20,16,4,27,12,0,5
1,20,16,4,27,12,1,2
1,20,16,4,27,12,2,13
1,20,16,4,27,12,3,5
1,20,16,4,27,13,0,11
1,20,16,4,27,13,2,4
1,20,16,4,27,13,3,46
1,20,17,4,25,11,0,110
1,20,17,4,25,11,1,13
1,20,17,4,25,11,2,17
1,20,17,4,25,11,3,60
1,20,17,4,25,12,0,51
1,20,17,4,25,12,1,19
1,20,17,4,25,12,2,14
1,20,17,4,25,12,3,6
1,20,17,4,25,13,0,13
1,20,17,4,25,13,1,79
1,20,17,4,25,13,2,72
1,20,17,4,25,13,3,57
1,20,17,4,26,11,0,17
1,20,17,4,26,11,1,40
1,20,17,4,26,11,2,41
1,20,17,4,26,11,3,6
1,20,17,4,26,12,0,54
1,20,17,4,26,12,1,74
1,20,17,4,26,12,2,107
1,20,17,4,26,12,3,36
1,20,17,4,26,13,0,23
1,20,17,4,26,13,1,85
1,20,17,4,26,13,2,123
1,20,17,4,26,13,3,58
1,20,17,4,27,11,0,78
1,20,17,4,27,11,1,141
1,20,17,4,27,11,2,24
1,20,17,4,27,11,3,34
1,20,17,4,27,12,0,114
1,20,17,4,27,12,1,151
1,20,17,4,27,12,2,103
1,20,17,4,27,12,3,28
1,20,17,4,27,13,0,58
1,20,17,4,27,13,1,26
1,20,17,4,27,13,2,3
1,20,17,4,27,13,3,72
1,20,18,4,25,11,0,10
1,20,18,4,25,11,2,22
1,20,18,4,25,11,3,14
1,20,18,4,25,12,1,9
1,20,18,4,25,12,2,37
1,20,18,4,25,12,3,1
1,20,18,4,25,13,0,20
1,20,18,4,25,13,1,30
1,20,18,4,25,13,2,34
1,20,18,4,25,13,3,59
1,20,18,4,26,11,0,20
1,20,18,4,26,11,1,6
1,20,18,4,26,11,2,3
1,20,18,4,26,11,3,1
1,20,18,4,26,12,0,14
1,20,18,4,26,12,1,51
1,20,18,4,26,12,2,27
1,20,18,4,26,12,3,19
1,20,18,4,26,13,0,16
1,20,18,4,26,13,1,37
1,20,18,4,26,13,2,6
1,20,18,4,26,13,3,9
1,20,18,4,27,11,0,30
1,20,18,4,27,11,1,43
1,20,18,4,27,11,2,45
1,20,18,4,27,11,3,11
1,20,18,4,27,12,0,28
1,20,18,4,27,12,1,73
1,20,18,4,27,12,2,126
1,20,18,4,27,12,3,23
1,20,18,4,27,13,0,13
1,20,18,4,27,13,1,19
1,20,18,4,27,13,2,20
1,20,18,4,27,13,3,22
1,20,19,4,25,11,1,2
1,20,19,4,25,11,2,2
1,20,19,4,25,11,3,17
1,20,19,4,25,12,0,3
1,20,19,4,25,12,2,4
1,20,19,4,25,12,3,6
1,20,19,4,25,13,1,3
1,20,19,4,25,13,2,2
1,20,19,4,25,13,3,5
1,20,19,4,26,11,1,1
1,20,19,4,26,11,3,2
1,20,19,4,26,12,0,1
1,20,19,4,26,12,1,6
1,20,19,4,26,12,2,2
1,20,19,4,26,12,3,1
1,20,19,4,26,13,0,1
1,20,19,4,26,13,1,3
1,20,19,4,26,13,2,12
1,20,19,4,26,13,3,15
1,20,19,4,27,11,0,23
1,20,19,4,27,11,2,2
1,20,19,4,27,11,3,9
1,20,19,4,27,12,0,6
1,20,19,4,27,12,1,9
1,20,19,4,27,12,2,4
1,20,19,4,27,12,3,12
1,20,19,4,27,13,0,73
1,20,19,4,27,13,1,35
1,20,19,4,27,13,2,19
1,20,20,4,25,11,1,7
1,20,20,4,25,11,2,9
1,20,20,4,25,11,3,2
1,20,20,4,25,12,2,3
1,20,20,4,25,12,3,1
1,20,20,4,25,13,0,7
1,20,20,4,25,13,1,1
1,20,20,4,25,13,2,4
1,20,20,4,25,13,3,11
1,20,20,4,26,11,1,5
1,20,20,4,26,11,2,1
1,20,20,4,26,11,3,8
1,20,20,4,26,12,0,4
1,20,20,4,26,12,1,4
1,20,20,4,26,12,2,6
1,20,20,4,26,12,3,2
1,20,20,4,26,13,0,9
1,20,20,4,26,13,1,3
1,20,20,4,26,13,2,2
1,20,20,4,26,13,3,8
1,20,20,4,27,11,0,2
1,20,20,4,27,11,1,16
1,20,20,4,27,11,2,2
1,20,20,4,27,11,3,10
1,20,20,4,27,12,0,3
1,20,20,4,27,12,1,6
1,20,20,4,27,12,2,6
1,20,20,4,27,12,3,1
1,20,20,4,27,13,0,2
1,20,20,4,27,13,1,6
1,20,20,4,27,13,2,16
1,20,20,4,27,13,3,1
1,20,21,4,25,11,0,3
1,20,21,4,25,11,1,3
1,20,21,4,25,11,2,4
1,20,21,4,25,12,2,2
1,20,21,4,25,12,3,29
1,20,21,4,25,13,1,1
1,20,21,4,25,13,2,2
1,20,21,4,25,13,3,13
1,20,21,4,26,11,1,2
1,20,21,4,26,11,2,6
1,20,21,4,26,11,3,3
1,20,21,4,26,12,0,7
1,20,21,4,26,12,1,2
1,20,21,4,26,12,2,1
1,20,21,4,26,13,1,8
1,20,21,4,26,13,2,1
1,20,21,4,27,11,0,5
1,20,21,4,27,11,1,6
1,20,21,4,27,11,3,5
1,20,21,4,27,12,0,2
1,20,21,4,27,12,1,13
1,20,21,4,27,12,2,14
1,20,21,4,27,12,3,4
1,20,21,4,27,13,0,2
1,20,21,4,27,13,1,3
1,20,21,4,27,13,2,2
1,20,21,4,27,13,3,5
1,20,22,4,25,11,0,8
1,20,22,4,25,11,2,12
1,20,22,4,25,12,0,1
1,20,22,4,25,12,2,2
1,20,22,4,25,12,3,4
1,20,22,4,25,13,0,3
1,20,22,4,25,13,1,3
1,20,22,4,25,13,2,3
1,20,22,4,25,13,3,20
1,20,22,4,26,11,1,4
1,20,22,4,26,11,2,1
1,20,22,4,26,12,1,2
1,20,22,4,26,12,2,1
1,20,22,4,26,13,1,1
1,20,22,4,26,13,2,12
1,20,22,4,27,11,0,11
1,20,22,4,27,11,2,2
1,20,22,4,27,11,3,2
1,20,22,4,27,12,0,1
1,20,22,4,27,12,1,8
1,20,22,4,27,12,2,5
1,20,22,4,27,12,3,20
1,20,22,4,27,13,0,4
1,20,22,4,27,13,1,3
1,20,22,4,27,13,2,1
1,20,22,4,27,13,3,3
1,20,23,4,25,11,0,2
1,20,23,4,25,11,1,31
1,20,23,4,25,11,2,59
1,20,23,4,25,11,3,43
1,20,23,4,25,12,0,10
1,20,23,4,25,12,1,14
1,20,23,4,25,12,3,1
1,20,23,4,25,13,0,29
1,20,23,4,25,13,1,22
1,20,23,4,25,13,2,10
1,20,23,4,25,13,3,32
1,20,23,4,26,11,0,29
1,20,23,4,26,11,1,21
1,20,23,4,26,11,2,1
1,20,23,4,26,11,3,8
1,20,23,4,26,12,0,1
1,20,23,4,26,12,1,11
1,20,23,4,26,12,2,21
1,20,23,4,26,12,3,5
1,20,23,4,26,13,0,3
1,20,23,4,26,13,1,3
1,20,23,4,26,13,2,24
1,20,23,4,26,13,3,26
1,20,23,4,27,11,0,12
1,20,23,4,27,11,1,34
1,20,23,4,27,11,2,35
1,20,23,4,27,11,3,25
1,20,23,4,27,12,0,4
1,20,23,4,27,12,1,7
1,20,23,4,27,12,2,29
1,20,23,4,27,12,3,17
1,20,23,4,27,13,0,104
1,20,23,4,27,13,1,26
1,20,23,4,27,13,2,4
1,20,24,4,25,11,0,18
1,20,24,4,25,11,1,32
1,20,24,4,25,11,2,28
1,20,24,4,25,11,3,13
1,20,24,4,25,12,0,18
1,20,24,4,25,12,1,22
1,20,24,4,25,12,2,18
1,20,24,4,25,12,3,15
1,20,24,4,25,13,0,21
1,20,24,4,25,13,1,26
1,20,24,4,25,13,2,21
1,20,24,4,25,13,3,32
1,20,24,4,26,11,0,13
1,20,24,4,26,11,1,16
1,20,24,4,26,11,2,30
1,20,24,4,26,11,3,1
1,20,24,4,26,12,0,13
1,20,24,4,26,12,1,7
1,20,24,4,26,12,2,43
1,20,24,4,26,12,3,21
1,20,24,4,26,13,0,6
1,20,24,4,26,13,1,2
1,20,24,4,26,13,2,4
1,20,24,4,26,13,3,35
1,20,24,4,27,11,0,13
1,20,24,4,27,11,1,25
1,20,24,4,27,11,2,37
1,20,24,4,27,11,3,36
1,20,24,4,27,12,0,12
1,20,24,4,27,12,1,17
1,20,24,4,27,12,2,41
1,20,24,4,27,12,3,19
1,20,24,4,27,13,0,24
1,20,24,4,27,13,1,15
1,20,24,4,27,13,2,81
1,20,24,4,27,13,3,5
1,20,25,4,25,11,0,4
1,20,25,4,25,11,1,9
1,20,25,4,25,11,2,19
1,20,25,4,25,11,3,3
1,20,25,4,25,12,0,15
1,20,25,4,25,12,1,11
1,20,25,4,25,12,2,12
1,20,25,4,25,12,3,8
1,20,25,4,25,13,0,3
1,20,25,4,25,13,1,7
1,20,25,4,25,13,2,6
1,20,25,4,25,13,3,23
1,20,25,4,26,11,0,11
1,20,25,4,26,11,1,16
1,20,25,4,26,11,2,36
1,20,25,4,26,11,3,29
1,20,25,4,26,12,0,34
1,20,25,4,26,12,1,38
1,20,25,4,26,12,2,34
1,20,25,4,26,12,3,28
1,20,25,4,26,13,0,13
1,20,25,4,26,13,1,33
1,20,25,4,26,13,2,20
1,20,25,4,26,13,3,20
1,20,25,4,27,11,0,28
1,20,25,4,27,11,1,32
1,20,25,4,27,11,2,68
1,20,25,4,27,11,3,34
1,20,25,4,27,12,0,24
1,20,25,4,27,12,1,33
1,20,25,4,27,12,2,44
1,20,25,4,27,12,3,23
1,20,25,4,27,13,0,37
1,20,25,4,27,13,1,27
1,20,25,4,27,13,2,28
1,20,25,4,27,13,3,14
1,20,26,4,25,11,0,4
1,20,26,4,25,11,1,8
1,20,26,4,25,11,2,15
1,20,26,4,25,11,3,3
1,20,26,4,25,12,0,11
1,20,26,4,25,12,1,7
1,20,26,4,25,12,2,3
1,20,26,4,25,12,3,9
1,20,26,4,25,13,0,5
1,20,26,4,25,13,1,6
1,20,26,4,25,13,2,23
1,20,26,4,25,13,3,14
1,20,26,4,26,11,1,25
1,20,26,4,26,11,3,1
1,20,26,4,26,12,0,2
1,20,26,4,26,12,1,4
1,20,26,4,26,12,2,29
1,20,26,4,26,12,3,16
1,20,26,4,26,13,1,1
1,20,26,4,26,13,2,8
1,20,26,4,26,13,3,49
1,20,26,4,27,11,0,10
1,20,26,4,27,11,1,8
1,20,26,4,27,11,2,60
1,20,26,4,27,11,3,33
1,20,26,4,27,12,0,26
1,20,26,4,27,12,1,25
1,20,26,4,27,12,2,30
1,20,26,4,27,12,3,2
1,20,26,4,27,13,0,8
1,20,26,4,27,13,1,11
1,20,26,4,27,13,2,30
1,20,26,4,27,13,3,4
1,20,27,4,25,11,0,30
1,20,27,4,25,11,1,40
1,20,27,4,25,11,2,5
1,20,27,4,25,12,0,3
1,20,27,4,25,12,1,7
1,20,27,4,25,12,3,1
1,20,27,4,25,13,0,8
1,20,27,4,25,13,1,2
1,20,27,4,25,13,3,8
1,20,27,4,26,11,0,13
1,20,27,4,26,11,1,14
1,20,27,4,26,11,2,14
1,20,27,4,26,11,3,1
1,20,27,4,26,12,0,21
1,20,27,4,26,12,1,7
1,20,27,4,26,12,2,2
1,20,27,4,26,12,3,3
1,20,27,4,26,13,0,1
1,20,27,4,26,13,1,2
1,20,27,4,26,13,2,1
1,20,27,4,26,13,3,3
1,20,27,4,27,11,0,16
1,20,27,4,27,11,2,12
1,20,27,4,27,11,3,18
1,20,27,4,27,12,0,20
1,20,27,4,27,12,1,4
1,20,27,4,27,12,2,9
1,20,27,4,27,12,3,6
1,20,27,4,27,13,0,9
1,20,27,4,27,13,1,21
1,20,27,4,27,13,2,3
1,20,27,4,27,13,3,3
1,20,28,4,25,11,1,5
1,20,28,4,25,12,0,3
1,20,28,4,25,12,1,35
1,20,28,4,25,12,2,15
1,20,28,4,25,12,3,5
1,20,28,4,25,13,0,23
1,20,28,4,25,13,1,2
1,20,28,4,25,13,2,5
1,20,28,4,25,13,3,5
1,20,28,4,26,11,0,3
1,20,28,4,26,11,1,2
1,20,28,4,26,11,2,1
1,20,28,4,26,12,0,7
1,20,28,4,26,12,1,21
1,20,28,4,26,12,2,17
1,20,28,4,26,13,0,3
1,20,28,4,26,13,1,2
1,20,28,4,26,13,2,1
1,20,28,4,26,13,3,1
1,20,28,4,27,11,0,28
1,20,28,4,27,11,1,5
1,20,28,4,27,11,2,1
1,20,28,4,27,11,3,10
1,20,28,4,27,12,0,2
1,20,28,4,27,12,1,3
1,20,28,4,27,12,2,2
1,20,28,4,27,12,3,4
1,20,28,4,27,13,0,6
1,20,28,4,27,13,1,2
1,20,28,4,27,13,2,3
1,20,28,4,27,13,3,3
1,20,29,4,25,11,2,2
1,20,29,4,25,11,3,5
1,20,29,4,25,12,0,3
1,20,29,4,25,12,1,1
1,20,29,4,25,12,2,2
1,20,29,4,25,12,3,2
1,20,29,4,25,13,0,11
1,20,29,4,25,13,1,4
1,20,29,4,25,13,2,5
1,20,29,4,25,13,3,3
1,20,29,4,26,11,0,47
1,20,29,4,26,11,1,18
1,20,29,4,26,11,2,1
1,20,29,4,26,11,3,1
1,20,29,4,26,12,0,8
1,20,29,4,26,12,1,3
1,20,29,4,26,12,2,12
1,20,29,4,26,12,3,1
1,20,29,4,26,13,0,1
